,fullDate,day,dayOfWeek,month,bimonthly,quarter,fourMonths,year,decade
1380,2017-10-29,29,Sunday,10,5,4,3,2017,2010
1381,2017-10-28,28,Saturday,10,5,4,3,2017,2010
1382,2017-10-27,27,Friday,10,5,4,3,2017,2010
1383,2017-10-26,26,Thursday,10,5,4,3,2017,2010
1384,2017-10-25,25,Wednesday,10,5,4,3,2017,2010
1385,2017-10-24,24,Tuesday,10,5,4,3,2017,2010
1386,2017-10-23,23,Monday,10,5,4,3,2017,2010
1387,2017-10-22,22,Sunday,10,5,4,3,2017,2010
1388,2017-10-21,21,Saturday,10,5,4,3,2017,2010
1389,2017-10-20,20,Friday,10,5,4,3,2017,2010
1390,2017-10-19,19,Thursday,10,5,4,3,2017,2010
1391,2017-10-18,18,Wednesday,10,5,4,3,2017,2010
1392,2017-10-17,17,Tuesday,10,5,4,3,2017,2010
1393,2017-10-16,16,Monday,10,5,4,3,2017,2010
1394,2017-10-15,15,Sunday,10,5,4,3,2017,2010
1395,2017-10-14,14,Saturday,10,5,4,3,2017,2010
1396,2017-10-13,13,Friday,10,5,4,3,2017,2010
1397,2017-10-12,12,Thursday,10,5,4,3,2017,2010
1398,2017-10-11,11,Wednesday,10,5,4,3,2017,2010
1399,2017-10-10,10,Tuesday,10,5,4,3,2017,2010
1400,2017-10-09,9,Monday,10,5,4,3,2017,2010
1401,2017-10-08,8,Sunday,10,5,4,3,2017,2010
1402,2017-10-07,7,Saturday,10,5,4,3,2017,2010
1403,2017-10-06,6,Friday,10,5,4,3,2017,2010
1404,2017-10-05,5,Thursday,10,5,4,3,2017,2010
1405,2017-10-04,4,Wednesday,10,5,4,3,2017,2010
1406,2017-10-03,3,Tuesday,10,5,4,3,2017,2010
1407,2017-10-02,2,Monday,10,5,4,3,2017,2010
1408,2017-10-01,1,Sunday,10,5,4,3,2017,2010
1409,2017-09-30,30,Saturday,9,5,3,3,2017,2010
1410,2017-09-29,29,Friday,9,5,3,3,2017,2010
1411,2017-09-28,28,Thursday,9,5,3,3,2017,2010
1412,2017-09-27,27,Wednesday,9,5,3,3,2017,2010
1413,2017-09-26,26,Tuesday,9,5,3,3,2017,2010
1414,2017-09-25,25,Monday,9,5,3,3,2017,2010
1415,2017-09-24,24,Sunday,9,5,3,3,2017,2010
1416,2017-09-23,23,Saturday,9,5,3,3,2017,2010
1417,2017-09-22,22,Friday,9,5,3,3,2017,2010
1418,2017-09-21,21,Thursday,9,5,3,3,2017,2010
1419,2017-09-20,20,Wednesday,9,5,3,3,2017,2010
1420,2017-09-19,19,Tuesday,9,5,3,3,2017,2010
1421,2017-09-18,18,Monday,9,5,3,3,2017,2010
1422,2017-09-17,17,Sunday,9,5,3,3,2017,2010
1423,2017-09-16,16,Saturday,9,5,3,3,2017,2010
1424,2017-09-15,15,Friday,9,5,3,3,2017,2010
1425,2017-09-14,14,Thursday,9,5,3,3,2017,2010
1426,2017-09-13,13,Wednesday,9,5,3,3,2017,2010
1427,2017-09-12,12,Tuesday,9,5,3,3,2017,2010
1428,2017-09-11,11,Monday,9,5,3,3,2017,2010
1429,2017-09-10,10,Sunday,9,5,3,3,2017,2010
1430,2017-09-09,9,Saturday,9,5,3,3,2017,2010
1431,2017-09-08,8,Friday,9,5,3,3,2017,2010
1432,2017-09-07,7,Thursday,9,5,3,3,2017,2010
1433,2017-09-06,6,Wednesday,9,5,3,3,2017,2010
1434,2017-09-05,5,Tuesday,9,5,3,3,2017,2010
1435,2017-09-04,4,Monday,9,5,3,3,2017,2010
1436,2017-09-03,3,Sunday,9,5,3,3,2017,2010
1437,2017-09-02,2,Saturday,9,5,3,3,2017,2010
1438,2017-09-01,1,Friday,9,5,3,3,2017,2010
1439,2017-08-31,31,Thursday,8,4,3,2,2017,2010
1440,2017-08-30,30,Wednesday,8,4,3,2,2017,2010
1441,2017-08-29,29,Tuesday,8,4,3,2,2017,2010
1442,2017-08-28,28,Monday,8,4,3,2,2017,2010
1443,2017-08-27,27,Sunday,8,4,3,2,2017,2010
1444,2017-08-26,26,Saturday,8,4,3,2,2017,2010
1445,2017-08-25,25,Friday,8,4,3,2,2017,2010
1446,2017-08-24,24,Thursday,8,4,3,2,2017,2010
1447,2017-08-23,23,Wednesday,8,4,3,2,2017,2010
1448,2017-08-22,22,Tuesday,8,4,3,2,2017,2010
1449,2017-08-21,21,Monday,8,4,3,2,2017,2010
1450,2017-08-20,20,Sunday,8,4,3,2,2017,2010
1451,2017-08-19,19,Saturday,8,4,3,2,2017,2010
1452,2017-08-18,18,Friday,8,4,3,2,2017,2010
1453,2017-08-17,17,Thursday,8,4,3,2,2017,2010
1454,2017-08-16,16,Wednesday,8,4,3,2,2017,2010
1455,2017-08-15,15,Tuesday,8,4,3,2,2017,2010
1456,2017-08-14,14,Monday,8,4,3,2,2017,2010
1457,2017-08-13,13,Sunday,8,4,3,2,2017,2010
1458,2017-08-12,12,Saturday,8,4,3,2,2017,2010
1459,2017-08-11,11,Friday,8,4,3,2,2017,2010
1460,2017-08-10,10,Thursday,8,4,3,2,2017,2010
1461,2017-08-09,9,Wednesday,8,4,3,2,2017,2010
1462,2017-08-08,8,Tuesday,8,4,3,2,2017,2010
1463,2017-08-07,7,Monday,8,4,3,2,2017,2010
1464,2017-08-06,6,Sunday,8,4,3,2,2017,2010
1465,2017-08-05,5,Saturday,8,4,3,2,2017,2010
1466,2017-08-04,4,Friday,8,4,3,2,2017,2010
1467,2017-08-03,3,Thursday,8,4,3,2,2017,2010
1468,2017-08-02,2,Wednesday,8,4,3,2,2017,2010
1469,2017-08-01,1,Tuesday,8,4,3,2,2017,2010
1470,2017-07-31,31,Monday,7,4,3,2,2017,2010
1471,2017-07-30,30,Sunday,7,4,3,2,2017,2010
1472,2017-07-29,29,Saturday,7,4,3,2,2017,2010
1473,2017-07-28,28,Friday,7,4,3,2,2017,2010
1474,2017-07-27,27,Thursday,7,4,3,2,2017,2010
1475,2017-07-26,26,Wednesday,7,4,3,2,2017,2010
1476,2017-07-25,25,Tuesday,7,4,3,2,2017,2010
1477,2017-07-24,24,Monday,7,4,3,2,2017,2010
1478,2017-07-23,23,Sunday,7,4,3,2,2017,2010
1479,2017-07-22,22,Saturday,7,4,3,2,2017,2010
1480,2017-07-21,21,Friday,7,4,3,2,2017,2010
1481,2017-07-20,20,Thursday,7,4,3,2,2017,2010
1482,2017-07-19,19,Wednesday,7,4,3,2,2017,2010
1483,2017-07-18,18,Tuesday,7,4,3,2,2017,2010
1484,2017-07-17,17,Monday,7,4,3,2,2017,2010
1485,2017-07-16,16,Sunday,7,4,3,2,2017,2010
1486,2017-07-15,15,Saturday,7,4,3,2,2017,2010
1487,2017-07-14,14,Friday,7,4,3,2,2017,2010
1488,2017-07-13,13,Thursday,7,4,3,2,2017,2010
1489,2017-07-12,12,Wednesday,7,4,3,2,2017,2010
1490,2017-07-11,11,Tuesday,7,4,3,2,2017,2010
1491,2017-07-10,10,Monday,7,4,3,2,2017,2010
1492,2017-07-09,9,Sunday,7,4,3,2,2017,2010
1493,2017-07-08,8,Saturday,7,4,3,2,2017,2010
1494,2017-07-07,7,Friday,7,4,3,2,2017,2010
1495,2017-07-06,6,Thursday,7,4,3,2,2017,2010
1496,2017-07-05,5,Wednesday,7,4,3,2,2017,2010
1497,2017-07-04,4,Tuesday,7,4,3,2,2017,2010
1498,2017-07-03,3,Monday,7,4,3,2,2017,2010
1499,2017-07-02,2,Sunday,7,4,3,2,2017,2010
1500,2017-07-01,1,Saturday,7,4,3,2,2017,2010
1501,2017-06-30,30,Friday,6,3,2,2,2017,2010
1502,2017-06-29,29,Thursday,6,3,2,2,2017,2010
1503,2017-06-28,28,Wednesday,6,3,2,2,2017,2010
1504,2017-06-27,27,Tuesday,6,3,2,2,2017,2010
1505,2017-06-26,26,Monday,6,3,2,2,2017,2010
1506,2017-06-25,25,Sunday,6,3,2,2,2017,2010
1507,2017-06-24,24,Saturday,6,3,2,2,2017,2010
1508,2017-06-23,23,Friday,6,3,2,2,2017,2010
1509,2017-06-22,22,Thursday,6,3,2,2,2017,2010
1510,2017-06-21,21,Wednesday,6,3,2,2,2017,2010
1511,2017-06-20,20,Tuesday,6,3,2,2,2017,2010
1512,2017-06-19,19,Monday,6,3,2,2,2017,2010
1513,2017-06-18,18,Sunday,6,3,2,2,2017,2010
1514,2017-06-17,17,Saturday,6,3,2,2,2017,2010
1515,2017-06-16,16,Friday,6,3,2,2,2017,2010
1516,2017-06-15,15,Thursday,6,3,2,2,2017,2010
1517,2017-06-14,14,Wednesday,6,3,2,2,2017,2010
1518,2017-06-13,13,Tuesday,6,3,2,2,2017,2010
1519,2017-06-12,12,Monday,6,3,2,2,2017,2010
1520,2017-06-11,11,Sunday,6,3,2,2,2017,2010
1521,2017-06-10,10,Saturday,6,3,2,2,2017,2010
1522,2017-06-09,9,Friday,6,3,2,2,2017,2010
1523,2017-06-08,8,Thursday,6,3,2,2,2017,2010
1524,2017-06-07,7,Wednesday,6,3,2,2,2017,2010
1525,2017-06-06,6,Tuesday,6,3,2,2,2017,2010
1526,2017-06-05,5,Monday,6,3,2,2,2017,2010
1527,2017-06-04,4,Sunday,6,3,2,2,2017,2010
1528,2017-06-03,3,Saturday,6,3,2,2,2017,2010
1529,2017-06-02,2,Friday,6,3,2,2,2017,2010
1530,2017-06-01,1,Thursday,6,3,2,2,2017,2010
1531,2017-05-31,31,Wednesday,5,3,2,2,2017,2010
1532,2017-05-30,30,Tuesday,5,3,2,2,2017,2010
1533,2017-05-29,29,Monday,5,3,2,2,2017,2010
1534,2017-05-28,28,Sunday,5,3,2,2,2017,2010
1535,2017-05-27,27,Saturday,5,3,2,2,2017,2010
1536,2017-05-26,26,Friday,5,3,2,2,2017,2010
1537,2017-05-25,25,Thursday,5,3,2,2,2017,2010
1538,2017-05-24,24,Wednesday,5,3,2,2,2017,2010
1539,2017-05-23,23,Tuesday,5,3,2,2,2017,2010
1540,2017-05-22,22,Monday,5,3,2,2,2017,2010
1541,2017-05-21,21,Sunday,5,3,2,2,2017,2010
1542,2017-05-20,20,Saturday,5,3,2,2,2017,2010
1543,2017-05-19,19,Friday,5,3,2,2,2017,2010
1544,2017-05-18,18,Thursday,5,3,2,2,2017,2010
1545,2017-05-17,17,Wednesday,5,3,2,2,2017,2010
1546,2017-05-16,16,Tuesday,5,3,2,2,2017,2010
1547,2017-05-15,15,Monday,5,3,2,2,2017,2010
1548,2017-05-14,14,Sunday,5,3,2,2,2017,2010
1549,2017-05-13,13,Saturday,5,3,2,2,2017,2010
1550,2017-05-12,12,Friday,5,3,2,2,2017,2010
1551,2017-05-11,11,Thursday,5,3,2,2,2017,2010
1552,2017-05-10,10,Wednesday,5,3,2,2,2017,2010
1553,2017-05-09,9,Tuesday,5,3,2,2,2017,2010
1554,2017-05-08,8,Monday,5,3,2,2,2017,2010
1555,2017-05-07,7,Sunday,5,3,2,2,2017,2010
1556,2017-05-06,6,Saturday,5,3,2,2,2017,2010
1557,2017-05-05,5,Friday,5,3,2,2,2017,2010
1558,2017-05-04,4,Thursday,5,3,2,2,2017,2010
1559,2017-05-03,3,Wednesday,5,3,2,2,2017,2010
1560,2017-05-02,2,Tuesday,5,3,2,2,2017,2010
1561,2017-05-01,1,Monday,5,3,2,2,2017,2010
1562,2017-04-30,30,Sunday,4,2,2,1,2017,2010
1563,2017-04-29,29,Saturday,4,2,2,1,2017,2010
1564,2017-04-28,28,Friday,4,2,2,1,2017,2010
1565,2017-04-27,27,Thursday,4,2,2,1,2017,2010
1566,2017-04-26,26,Wednesday,4,2,2,1,2017,2010
1567,2017-04-25,25,Tuesday,4,2,2,1,2017,2010
1568,2017-04-24,24,Monday,4,2,2,1,2017,2010
1569,2017-04-23,23,Sunday,4,2,2,1,2017,2010
1570,2017-04-22,22,Saturday,4,2,2,1,2017,2010
1571,2017-04-21,21,Friday,4,2,2,1,2017,2010
1572,2017-04-20,20,Thursday,4,2,2,1,2017,2010
1573,2017-04-19,19,Wednesday,4,2,2,1,2017,2010
1574,2017-04-18,18,Tuesday,4,2,2,1,2017,2010
1575,2017-04-17,17,Monday,4,2,2,1,2017,2010
1576,2017-04-16,16,Sunday,4,2,2,1,2017,2010
1577,2017-04-15,15,Saturday,4,2,2,1,2017,2010
1578,2017-04-14,14,Friday,4,2,2,1,2017,2010
1579,2017-04-13,13,Thursday,4,2,2,1,2017,2010
1580,2017-04-12,12,Wednesday,4,2,2,1,2017,2010
1581,2017-04-11,11,Tuesday,4,2,2,1,2017,2010
1582,2017-04-10,10,Monday,4,2,2,1,2017,2010
1583,2017-04-09,9,Sunday,4,2,2,1,2017,2010
1584,2017-04-08,8,Saturday,4,2,2,1,2017,2010
1585,2017-04-07,7,Friday,4,2,2,1,2017,2010
1586,2017-04-06,6,Thursday,4,2,2,1,2017,2010
1587,2017-04-05,5,Wednesday,4,2,2,1,2017,2010
1588,2017-04-04,4,Tuesday,4,2,2,1,2017,2010
1589,2017-04-03,3,Monday,4,2,2,1,2017,2010
1590,2017-04-02,2,Sunday,4,2,2,1,2017,2010
1591,2017-04-01,1,Saturday,4,2,2,1,2017,2010
1592,2017-03-31,31,Friday,3,2,1,1,2017,2010
1593,2017-03-30,30,Thursday,3,2,1,1,2017,2010
1594,2017-03-29,29,Wednesday,3,2,1,1,2017,2010
1595,2017-03-28,28,Tuesday,3,2,1,1,2017,2010
1596,2017-03-27,27,Monday,3,2,1,1,2017,2010
1597,2017-03-26,26,Sunday,3,2,1,1,2017,2010
1598,2017-03-24,24,Friday,3,2,1,1,2017,2010
1599,2017-03-23,23,Thursday,3,2,1,1,2017,2010
1600,2017-03-22,22,Wednesday,3,2,1,1,2017,2010
1601,2017-03-21,21,Tuesday,3,2,1,1,2017,2010
1602,2017-03-20,20,Monday,3,2,1,1,2017,2010
1603,2017-03-19,19,Sunday,3,2,1,1,2017,2010
1604,2017-03-17,17,Friday,3,2,1,1,2017,2010
1605,2017-03-16,16,Thursday,3,2,1,1,2017,2010
1606,2017-03-15,15,Wednesday,3,2,1,1,2017,2010
1607,2017-03-14,14,Tuesday,3,2,1,1,2017,2010
1608,2017-03-13,13,Monday,3,2,1,1,2017,2010
1609,2017-03-12,12,Sunday,3,2,1,1,2017,2010
1610,2017-03-11,11,Saturday,3,2,1,1,2017,2010
1611,2017-03-10,10,Friday,3,2,1,1,2017,2010
1612,2017-03-09,9,Thursday,3,2,1,1,2017,2010
1613,2017-03-08,8,Wednesday,3,2,1,1,2017,2010
1614,2017-03-07,7,Tuesday,3,2,1,1,2017,2010
1615,2017-03-06,6,Monday,3,2,1,1,2017,2010
1616,2017-03-05,5,Sunday,3,2,1,1,2017,2010
1617,2017-03-04,4,Saturday,3,2,1,1,2017,2010
1618,2017-03-03,3,Friday,3,2,1,1,2017,2010
1619,2017-03-02,2,Thursday,3,2,1,1,2017,2010
1620,2017-03-01,1,Wednesday,3,2,1,1,2017,2010
1621,2017-02-28,28,Tuesday,2,1,1,1,2017,2010
1622,2017-02-27,27,Monday,2,1,1,1,2017,2010
1623,2017-02-26,26,Sunday,2,1,1,1,2017,2010
1624,2017-02-25,25,Saturday,2,1,1,1,2017,2010
1625,2017-02-24,24,Friday,2,1,1,1,2017,2010
1626,2017-02-23,23,Thursday,2,1,1,1,2017,2010
1627,2017-02-22,22,Wednesday,2,1,1,1,2017,2010
1628,2017-02-21,21,Tuesday,2,1,1,1,2017,2010
1629,2017-02-20,20,Monday,2,1,1,1,2017,2010
1630,2017-02-19,19,Sunday,2,1,1,1,2017,2010
1631,2017-02-18,18,Saturday,2,1,1,1,2017,2010
1632,2017-02-17,17,Friday,2,1,1,1,2017,2010
1633,2017-02-16,16,Thursday,2,1,1,1,2017,2010
1634,2017-02-15,15,Wednesday,2,1,1,1,2017,2010
1635,2017-02-14,14,Tuesday,2,1,1,1,2017,2010
1636,2017-02-13,13,Monday,2,1,1,1,2017,2010
1637,2017-02-12,12,Sunday,2,1,1,1,2017,2010
1638,2017-02-11,11,Saturday,2,1,1,1,2017,2010
1639,2017-02-10,10,Friday,2,1,1,1,2017,2010
1640,2017-02-09,9,Thursday,2,1,1,1,2017,2010
1641,2017-02-08,8,Wednesday,2,1,1,1,2017,2010
1642,2017-02-07,7,Tuesday,2,1,1,1,2017,2010
1643,2017-02-06,6,Monday,2,1,1,1,2017,2010
1644,2017-02-05,5,Sunday,2,1,1,1,2017,2010
1645,2017-02-04,4,Saturday,2,1,1,1,2017,2010
1646,2017-02-03,3,Friday,2,1,1,1,2017,2010
1647,2017-02-02,2,Thursday,2,1,1,1,2017,2010
1648,2017-02-01,1,Wednesday,2,1,1,1,2017,2010
1649,2017-01-31,31,Tuesday,1,1,1,1,2017,2010
1650,2017-01-30,30,Monday,1,1,1,1,2017,2010
1651,2017-01-29,29,Sunday,1,1,1,1,2017,2010
1652,2017-01-28,28,Saturday,1,1,1,1,2017,2010
1653,2017-01-27,27,Friday,1,1,1,1,2017,2010
1654,2017-01-26,26,Thursday,1,1,1,1,2017,2010
1655,2017-01-25,25,Wednesday,1,1,1,1,2017,2010
1656,2017-01-24,24,Tuesday,1,1,1,1,2017,2010
1657,2017-01-23,23,Monday,1,1,1,1,2017,2010
1658,2017-01-22,22,Sunday,1,1,1,1,2017,2010
1659,2017-01-21,21,Saturday,1,1,1,1,2017,2010
1660,2017-01-20,20,Friday,1,1,1,1,2017,2010
1661,2017-01-19,19,Thursday,1,1,1,1,2017,2010
1662,2017-01-18,18,Wednesday,1,1,1,1,2017,2010
1663,2017-01-17,17,Tuesday,1,1,1,1,2017,2010
1664,2017-01-16,16,Monday,1,1,1,1,2017,2010
1665,2017-01-15,15,Sunday,1,1,1,1,2017,2010
1666,2017-01-14,14,Saturday,1,1,1,1,2017,2010
1667,2017-01-13,13,Friday,1,1,1,1,2017,2010
1668,2017-01-12,12,Thursday,1,1,1,1,2017,2010
1669,2017-01-11,11,Wednesday,1,1,1,1,2017,2010
1670,2017-01-10,10,Tuesday,1,1,1,1,2017,2010
1671,2017-01-09,9,Monday,1,1,1,1,2017,2010
1672,2017-01-08,8,Sunday,1,1,1,1,2017,2010
1673,2017-01-07,7,Saturday,1,1,1,1,2017,2010
1674,2017-01-06,6,Friday,1,1,1,1,2017,2010
1675,2017-01-05,5,Thursday,1,1,1,1,2017,2010
1676,2017-01-04,4,Wednesday,1,1,1,1,2017,2010
1677,2017-01-03,3,Tuesday,1,1,1,1,2017,2010
1678,2017-01-02,2,Monday,1,1,1,1,2017,2010
1679,2017-01-01,1,Sunday,1,1,1,1,2017,2010
1680,2016-12-31,31,Saturday,12,6,4,3,2016,2010
1681,2016-12-30,30,Friday,12,6,4,3,2016,2010
1682,2016-12-29,29,Thursday,12,6,4,3,2016,2010
1683,2016-12-28,28,Wednesday,12,6,4,3,2016,2010
1684,2016-12-27,27,Tuesday,12,6,4,3,2016,2010
1685,2016-12-26,26,Monday,12,6,4,3,2016,2010
1686,2016-12-25,25,Sunday,12,6,4,3,2016,2010
1687,2016-12-24,24,Saturday,12,6,4,3,2016,2010
1688,2016-12-23,23,Friday,12,6,4,3,2016,2010
1689,2016-12-22,22,Thursday,12,6,4,3,2016,2010
1690,2016-12-21,21,Wednesday,12,6,4,3,2016,2010
1691,2016-12-20,20,Tuesday,12,6,4,3,2016,2010
1692,2016-12-19,19,Monday,12,6,4,3,2016,2010
1693,2016-12-18,18,Sunday,12,6,4,3,2016,2010
1694,2016-12-17,17,Saturday,12,6,4,3,2016,2010
1695,2016-12-16,16,Friday,12,6,4,3,2016,2010
1696,2016-12-15,15,Thursday,12,6,4,3,2016,2010
1697,2016-12-14,14,Wednesday,12,6,4,3,2016,2010
1698,2016-12-13,13,Tuesday,12,6,4,3,2016,2010
1699,2016-12-12,12,Monday,12,6,4,3,2016,2010
1700,2016-12-11,11,Sunday,12,6,4,3,2016,2010
1701,2016-12-10,10,Saturday,12,6,4,3,2016,2010
1702,2016-12-09,9,Friday,12,6,4,3,2016,2010
1703,2016-12-08,8,Thursday,12,6,4,3,2016,2010
1704,2016-12-07,7,Wednesday,12,6,4,3,2016,2010
1705,2016-12-06,6,Tuesday,12,6,4,3,2016,2010
1706,2016-12-05,5,Monday,12,6,4,3,2016,2010
1707,2016-12-04,4,Sunday,12,6,4,3,2016,2010
1708,2016-12-03,3,Saturday,12,6,4,3,2016,2010
1709,2016-12-02,2,Friday,12,6,4,3,2016,2010
1710,2016-12-01,1,Thursday,12,6,4,3,2016,2010
1711,2016-11-30,30,Wednesday,11,6,4,3,2016,2010
1712,2016-11-29,29,Tuesday,11,6,4,3,2016,2010
1713,2016-11-28,28,Monday,11,6,4,3,2016,2010
1714,2016-11-27,27,Sunday,11,6,4,3,2016,2010
1715,2016-11-26,26,Saturday,11,6,4,3,2016,2010
1716,2016-11-25,25,Friday,11,6,4,3,2016,2010
1717,2016-11-24,24,Thursday,11,6,4,3,2016,2010
1718,2016-11-23,23,Wednesday,11,6,4,3,2016,2010
1719,2016-11-22,22,Tuesday,11,6,4,3,2016,2010
1720,2016-11-21,21,Monday,11,6,4,3,2016,2010
1721,2016-11-20,20,Sunday,11,6,4,3,2016,2010
1722,2016-11-19,19,Saturday,11,6,4,3,2016,2010
1723,2016-11-18,18,Friday,11,6,4,3,2016,2010
1724,2016-11-17,17,Thursday,11,6,4,3,2016,2010
1725,2016-11-16,16,Wednesday,11,6,4,3,2016,2010
1726,2016-11-15,15,Tuesday,11,6,4,3,2016,2010
1727,2016-11-14,14,Monday,11,6,4,3,2016,2010
1728,2016-11-13,13,Sunday,11,6,4,3,2016,2010
1729,2016-11-12,12,Saturday,11,6,4,3,2016,2010
1730,2016-11-11,11,Friday,11,6,4,3,2016,2010
1731,2016-11-10,10,Thursday,11,6,4,3,2016,2010
1732,2016-11-09,9,Wednesday,11,6,4,3,2016,2010
1733,2016-11-08,8,Tuesday,11,6,4,3,2016,2010
1734,2016-11-07,7,Monday,11,6,4,3,2016,2010
1735,2016-11-06,6,Sunday,11,6,4,3,2016,2010
1736,2016-11-05,5,Saturday,11,6,4,3,2016,2010
1737,2016-11-04,4,Friday,11,6,4,3,2016,2010
1738,2016-11-03,3,Thursday,11,6,4,3,2016,2010
1739,2016-11-02,2,Wednesday,11,6,4,3,2016,2010
1740,2016-11-01,1,Tuesday,11,6,4,3,2016,2010
1741,2016-10-31,31,Monday,10,5,4,3,2016,2010
1742,2016-10-30,30,Sunday,10,5,4,3,2016,2010
1743,2016-10-29,29,Saturday,10,5,4,3,2016,2010
1744,2016-10-28,28,Friday,10,5,4,3,2016,2010
1745,2016-10-27,27,Thursday,10,5,4,3,2016,2010
1746,2016-10-26,26,Wednesday,10,5,4,3,2016,2010
1747,2016-10-25,25,Tuesday,10,5,4,3,2016,2010
1748,2016-10-24,24,Monday,10,5,4,3,2016,2010
1749,2016-10-23,23,Sunday,10,5,4,3,2016,2010
1750,2016-10-22,22,Saturday,10,5,4,3,2016,2010
1751,2016-10-21,21,Friday,10,5,4,3,2016,2010
1752,2016-10-20,20,Thursday,10,5,4,3,2016,2010
1753,2016-10-19,19,Wednesday,10,5,4,3,2016,2010
1754,2016-10-18,18,Tuesday,10,5,4,3,2016,2010
1755,2016-10-17,17,Monday,10,5,4,3,2016,2010
1756,2016-10-16,16,Sunday,10,5,4,3,2016,2010
1757,2016-10-15,15,Saturday,10,5,4,3,2016,2010
1758,2016-10-14,14,Friday,10,5,4,3,2016,2010
1759,2016-10-13,13,Thursday,10,5,4,3,2016,2010
1760,2016-10-12,12,Wednesday,10,5,4,3,2016,2010
1761,2016-10-11,11,Tuesday,10,5,4,3,2016,2010
1762,2016-10-10,10,Monday,10,5,4,3,2016,2010
1763,2016-10-09,9,Sunday,10,5,4,3,2016,2010
1764,2016-10-08,8,Saturday,10,5,4,3,2016,2010
1765,2016-10-07,7,Friday,10,5,4,3,2016,2010
1766,2016-10-06,6,Thursday,10,5,4,3,2016,2010
1767,2016-10-05,5,Wednesday,10,5,4,3,2016,2010
1768,2016-10-04,4,Tuesday,10,5,4,3,2016,2010
1769,2016-10-03,3,Monday,10,5,4,3,2016,2010
1770,2016-10-02,2,Sunday,10,5,4,3,2016,2010
1771,2016-10-01,1,Saturday,10,5,4,3,2016,2010
1772,2016-09-30,30,Friday,9,5,3,3,2016,2010
1773,2016-09-29,29,Thursday,9,5,3,3,2016,2010
1774,2016-09-28,28,Wednesday,9,5,3,3,2016,2010
1775,2016-09-27,27,Tuesday,9,5,3,3,2016,2010
1776,2016-09-26,26,Monday,9,5,3,3,2016,2010
1777,2016-09-25,25,Sunday,9,5,3,3,2016,2010
1778,2016-09-24,24,Saturday,9,5,3,3,2016,2010
1779,2016-09-23,23,Friday,9,5,3,3,2016,2010
1780,2016-09-22,22,Thursday,9,5,3,3,2016,2010
1781,2016-09-21,21,Wednesday,9,5,3,3,2016,2010
1782,2016-09-20,20,Tuesday,9,5,3,3,2016,2010
1783,2016-09-19,19,Monday,9,5,3,3,2016,2010
1784,2016-09-18,18,Sunday,9,5,3,3,2016,2010
1785,2016-09-17,17,Saturday,9,5,3,3,2016,2010
1786,2016-09-16,16,Friday,9,5,3,3,2016,2010
1787,2016-09-15,15,Thursday,9,5,3,3,2016,2010
1788,2016-09-14,14,Wednesday,9,5,3,3,2016,2010
1789,2016-09-13,13,Tuesday,9,5,3,3,2016,2010
1790,2016-09-12,12,Monday,9,5,3,3,2016,2010
1791,2016-09-11,11,Sunday,9,5,3,3,2016,2010
1792,2016-09-10,10,Saturday,9,5,3,3,2016,2010
1793,2016-09-09,9,Friday,9,5,3,3,2016,2010
1794,2016-09-08,8,Thursday,9,5,3,3,2016,2010
1795,2016-09-07,7,Wednesday,9,5,3,3,2016,2010
1796,2016-09-06,6,Tuesday,9,5,3,3,2016,2010
1797,2016-09-05,5,Monday,9,5,3,3,2016,2010
1798,2016-09-04,4,Sunday,9,5,3,3,2016,2010
1799,2016-09-03,3,Saturday,9,5,3,3,2016,2010
1800,2016-09-02,2,Friday,9,5,3,3,2016,2010
1801,2016-09-01,1,Thursday,9,5,3,3,2016,2010
1802,2016-08-31,31,Wednesday,8,4,3,2,2016,2010
1803,2016-08-30,30,Tuesday,8,4,3,2,2016,2010
1804,2016-08-29,29,Monday,8,4,3,2,2016,2010
1805,2016-08-28,28,Sunday,8,4,3,2,2016,2010
1806,2016-08-27,27,Saturday,8,4,3,2,2016,2010
1807,2016-08-26,26,Friday,8,4,3,2,2016,2010
1808,2016-08-25,25,Thursday,8,4,3,2,2016,2010
1809,2016-08-24,24,Wednesday,8,4,3,2,2016,2010
1810,2016-08-23,23,Tuesday,8,4,3,2,2016,2010
1811,2016-08-22,22,Monday,8,4,3,2,2016,2010
1812,2016-08-21,21,Sunday,8,4,3,2,2016,2010
1813,2016-08-20,20,Saturday,8,4,3,2,2016,2010
1814,2016-08-19,19,Friday,8,4,3,2,2016,2010
1815,2016-08-18,18,Thursday,8,4,3,2,2016,2010
1816,2016-08-17,17,Wednesday,8,4,3,2,2016,2010
1817,2016-08-16,16,Tuesday,8,4,3,2,2016,2010
1818,2016-08-15,15,Monday,8,4,3,2,2016,2010
1819,2016-08-14,14,Sunday,8,4,3,2,2016,2010
1820,2016-08-13,13,Saturday,8,4,3,2,2016,2010
1821,2016-08-12,12,Friday,8,4,3,2,2016,2010
1822,2016-08-11,11,Thursday,8,4,3,2,2016,2010
1823,2016-08-10,10,Wednesday,8,4,3,2,2016,2010
1824,2016-08-09,9,Tuesday,8,4,3,2,2016,2010
1825,2016-08-08,8,Monday,8,4,3,2,2016,2010
1826,2016-08-07,7,Sunday,8,4,3,2,2016,2010
1827,2016-08-06,6,Saturday,8,4,3,2,2016,2010
1828,2016-08-05,5,Friday,8,4,3,2,2016,2010
1829,2016-08-04,4,Thursday,8,4,3,2,2016,2010
